601.9044567806657, 7.742050472307426
1012.1604045811458, 8.556016707227261
1377.5507626764552, 8.83695746867633
2180.6334875063253, 11.029283831771576
2661.931346126129, 15.56940509791615
2582.697194713184, 22.792093841080124
2810.728502080725, 24.837159600761847
3003.933323832163, 27.069412793200375
3171.847772833239, 31.07789545803478
3191.074972923549, 30.01886536971217
3210.418725020701, 28.009112680774432
3003.933323832163, 18.17801695052359
3515.05203546446, 30.52089888461619
3825.402746632875, 34.431236367455725
3802.3535282159983, 36.901799096864956
4014.89822504142, 33.82797070104914
5700.402367896354, 56.7146507166339
6471.778159406795, 62.86278561698766
6471.778159406795, 62.86278561698766
7996.264276381694, 75.92935062142465
9023.615414029355, 85.63406832273037
9023.615414029355, 87.12953054676625
10369.266382873438, 94.90857841833818
11701.49819097936, 103.39624473954389
11772.43067676929, 105.19711473027222
13692.50599134927, 116.57978526735349
