429.3395285437405, 6.715334791115142
605.7451309405294, 7.712906117627992
1018.0638291296104, 8.55718314494001
1630.385212051351, 9.49387717927583
2314.14550385759, 10.717048298967104
2301.682147858125, 17.40209374062485
2386.5621091526023, 17.40209374062485
2504.7380051285227, 18.01520040802025
2505.022187055959, 19.644142809066288
2612.8879354864534, 18.329807108324367
2709.490249676582, 19.644142809066288
2709.8591490484714, 21.794447537529855
2809.98287181355, 22.956319242369098
2727.13043144996, 27.772119324293552
2947.988022513141, 17.70599351226898
2826.6092713864623, 20.69138081114789
2896.206614637506, 23.76511113811074
2913.3431918400556, 21.42037490358384
3003.1473500616576, 24.60239820869775
3020.9166853552324, 22.17505275253932
2914.533316225026, 29.252663374366463
3114.0368095979834, 25.4691843897454
3209.5175589507576, 25.913963014396586
3307.9258823992773, 26.36650898730357
3471.09500374373, 23.76511113811074
3513.966789943285, 27.772119324293552
3451.6956826559294, 33.021514849681736
3756.7178731979943, 37.926901907322495
5175.0107057775385, 51.794746792312125
5365.729687659944, 50.90575902036684
7303.290243570927, 73.22538337604537
7664.233151299984, 70.73332279644443
8968.489041612365, 84.1031050535261
9469.995805762352, 90.13370389517434
9879.340937932477, 94.9387717927583
10686.452304573295, 100
12428.354218707205, 109.04204429677526
