   0.0819124803 209.0437622070  -0.0000000002   0.6702770591   0.0120929815   0.7018149495  19.7407512665   0.9307529926 111.5609207153   2.2373385429   0.1481443346  -0.1481443346  -0.0100924494  -0.1582367867   0.1801760495   0.1801760495   0.0003131140   0.1804891676   0.5101806521  -0.0100932159  -0.0003152891   0.5136855841   0.0829749182 208.5125427246   0.1481443346   0.0117938602   0.0037228190   0.4390402138   0.3931341171   0.6330291033   0.1801760495  -0.0102220895   0.4264921546
   0.0840510651 207.9744567871   0.0000000015   0.6713672280   0.0127530713   0.7039766908  19.7299594879   0.9346976876 111.5542297363   2.2402355671   0.1520973444  -0.1520973444  -0.0104122823  -0.1625096202   0.1843104661   0.1843104661   0.0003078680   0.1846183389   0.4880005121  -0.0104174195  -0.0003054585   0.4839423597   0.0851272121 207.4364013672   0.1520973444   0.0110244025   0.0039792997   0.4392623901   0.3954369724   0.6473261714   0.1843104661  -0.0068847216   0.4366093278
   0.0862170160 206.8914947510   0.0000000019   0.6724798679   0.0134122372   0.7061562538  19.7186832428   0.9386450648 111.5475616455   2.2434871197   0.1560852230  -0.1560852230  -0.0106495637  -0.1667347848   0.1890353262   0.1890353262   0.0002968143   0.1893321425   0.4602584839  -0.0106472578  -0.0002996354   0.4647337496   0.0873068199 206.3465881348   0.1560852230   0.0102241747   0.0042309421   0.4396110773   0.3979173005   0.6616466045   0.1890353262  -0.0026550803   0.4476138949
   0.0884102881 205.7948608398   0.0000000001   0.6736124754   0.0140680810   0.7083552480  19.7070045471   0.9425930381 111.5410461426   2.2470130920   0.1601203382  -0.1601203382  -0.0108743189  -0.1709946543   0.1943611801   0.1943611801   0.0003317530   0.1946929395   0.5026664138  -0.0108767552  -0.0003311494   0.5016393661   0.0895137563 205.2431182861   0.1601203382   0.0093927868   0.0044751074   0.4400914609   0.4005208015   0.6758983135   0.1943611801   0.0017778492   0.4608126879
   0.0906308442 204.6845855713   0.0000000008   0.6747637987   0.0147194974   0.7105831504  19.6949310303   0.9465656281 111.5336837769   2.2514691353   0.1642081439  -0.1642081439  -0.0111719770  -0.1753801256   0.2000547498   0.2000547498   0.0003820121   0.2004367560   0.5613361001  -0.0111800963  -0.0003815808   0.5602951050   0.0917479247 204.1260375977   0.1642081439   0.0085298177   0.0047088913   0.4407015145   0.4032135904   0.6899973750   0.2000547498   0.0049335365   0.4744868279
   0.0928786248 203.5606842041  -0.0000000009   0.6759329438   0.0153665077   0.7128524184  19.6823749542   0.9505583048 111.5250930786   2.2559807301   0.1683467031  -0.1683467031  -0.0115198242  -0.1798665226   0.2057849616   0.2057849616   0.0004130668   0.2061980218   0.5866720676  -0.0115104774  -0.0004142773   0.5888690948   0.0940093249 202.9953308105   0.1683467031   0.0076332707   0.0049290247   0.4414311647   0.4059940875   0.7038276196   0.2057849616   0.0046837204   0.4857365191
   0.0951535702 202.4232177734  -0.0000000007   0.6771193743   0.0160101075   0.7151811719  19.6692714691   0.9545910358 111.5157012939   2.2611551285   0.1725286841  -0.1725286841  -0.0118814660  -0.1844101548   0.2113834620   0.2113834620   0.0004211547   0.2118046135   0.5786179304  -0.0118709793  -0.0004194710   0.5768139362   0.0962978229 201.8510894775   0.1725286841   0.0067022028   0.0051318971   0.4422658682   0.4088956118   0.7173377872   0.2113834620   0.0014248651   0.4937272072
   0.0974555910 201.2722015381  -0.0000000025   0.6783233285   0.0166516937   0.7175815701  19.6555957794   0.9586337805 111.5060043335   2.2663843632   0.1767374426  -0.1767374426  -0.0122124720  -0.1889499128   0.2168439031   0.2168439031   0.0004282794   0.2172721773   0.5716561675  -0.0122239627  -0.0004276290   0.5702515841   0.0986133516 200.6933288574   0.1767374426   0.0057375529   0.0053136926   0.4431856275   0.4119714200   0.7304854393   0.2168439031  -0.0005499224   0.5012919307
   0.0997845531 200.1077270508  -0.0000000012   0.6795474887   0.0172928702   0.7200723290  19.6413745880   0.9627432227 111.4960327148   2.2718555927   0.1809754521  -0.1809754521  -0.0124993771  -0.1934748292   0.2221582532   0.2221582532   0.0004653115   0.2226235718   0.6065165997  -0.0124959433  -0.0004658084   0.6073310971   0.1009557471 199.5221252441   0.1809754521   0.0047421926   0.0054708850   0.4441690445   0.4152848125   0.7432924509   0.2221582532   0.0015561284   0.5122032762
   0.1021403223 198.9298400879  -0.0000000010   0.6807922721   0.0179346763   0.7226686478  19.6266517639   0.9669206738 111.4850692749   2.2769920826   0.1852535009  -0.1852535009  -0.0127627738  -0.1980162710   0.2273513675   0.2273513675   0.0004968415   0.2278482020   0.6344124675  -0.0127645722  -0.0004960626   0.6333286166   0.1033249050 198.3375549316   0.1852535009   0.0037219815   0.0056006894   0.4451923668   0.4188777506   0.7558078170   0.2273513675   0.0061535970   0.5274917483
   0.1045227945 197.7386016846  -0.0000000031   0.6820625067   0.0185777657   0.7253901958  19.6114482880   0.9711771011 111.4732284546   2.2815275192   0.1895839870  -0.1895839870  -0.0130465534  -0.2026305348   0.2324929982   0.2324929982   0.0005025794   0.2329955846   0.6282473803  -0.0130444625  -0.0005045802   0.6308495402   0.1057206914 197.1396484375   0.1895839870   0.0026844516   0.0057014059   0.4462360144   0.4227700531   0.7680469155   0.2324929982   0.0107315332   0.5462732315
   0.1069318056 196.5341033936  -0.0000000004   0.6833609939   0.0192221068   0.7282533050  19.5957336426   0.9755619764 111.4611206055   2.2860186100   0.1939736456  -0.1939736456  -0.0133425202  -0.2073161602   0.2375611216   0.2375611216   0.0005036467   0.2380647659   0.6164325476  -0.0133417370  -0.0005026310   0.6152253151   0.1081429124 195.9285430908   0.1939736456   0.0016391975   0.0057722121   0.4472807050   0.4269497693   0.7799926996   0.2375611216   0.0141144767   0.5652258992
   0.1093671471 195.3164367676  -0.0000000018   0.6846932769   0.0198673978   0.7312764525  19.5794868469   0.9800593257 111.4488601685   2.2907147408   0.1984305084  -0.1984305084  -0.0136593254  -0.2120898366   0.2426077127   0.2426077127   0.0004865609   0.2430942804   0.5826956630  -0.0136571545  -0.0004856400   0.5816851854   0.1105913818 194.7043151855   0.1984305084   0.0005964720   0.0058126585   0.4483145177   0.4313815832   0.7916226387   0.2426077127   0.0171366334   0.5774397850
   0.1118286699 194.0856628418  -0.0000000012   0.6860651970   0.0205130875   0.7344747186  19.5626754761   0.9846762419 111.4368820190   2.2967116833   0.2029617429  -0.2029617429  -0.0139953401  -0.2169570774   0.2478194386   0.2478194386   0.0004680077   0.2482874393   0.5477449894  -0.0140044875  -0.0004704911   0.5502917767   0.1130659580 193.4670257568   0.2029617429  -0.0004320047   0.0058220974   0.4493276775   0.4360219836   0.8029405475   0.2478194386   0.0192075260   0.5796388388
   0.1143161356 192.8419342041  -0.0000000007   0.6874828935   0.0211580340   0.7378603816  19.5452690125   0.9893623590 111.4252395630   2.3029117584   0.2075631917  -0.2075631917  -0.0143955983  -0.2219587862   0.2533490658   0.2533490658   0.0004843439   0.2538334131   0.5512964129  -0.0143920304  -0.0004847152   0.5518558621   0.1155663207 192.2168426514   0.2075631917  -0.0014330496   0.0057994206   0.4503152370   0.4408295751   0.8139995337   0.2533490658   0.0181634631   0.5777372122
   0.1168293059 191.5853424072  -0.0000000009   0.6889539361   0.0218005702   0.7414337993  19.5271797180   0.9941241741 111.4130706787   2.3086457253   0.2122172564  -0.2122172564  -0.0147934761  -0.2270107269   0.2592473626   0.2592473626   0.0005018578   0.2597492337   0.5554011464  -0.0147943348  -0.0005001779   0.5535098910   0.1180922985 190.9538574219   0.2122172564  -0.0023913502   0.0057434677   0.4512723982   0.4457658529   0.8248867989   0.2592473626   0.0165650025   0.5769193172
   0.1193679720 190.3160247803  -0.0000000008   0.6904835701   0.0224383250   0.7451900244  19.5084018707   0.9989463687 111.4003295898   2.3148427010   0.2169002295  -0.2169002295  -0.0151704149  -0.2320706397   0.2653687000   0.2653687000   0.0005078259   0.2658765316   0.5472146869  -0.0151678156  -0.0005082663   0.5477829576   0.1206436381 189.6781768799   0.2169002295  -0.0032893489   0.0056536621   0.4521949887   0.4507991374   0.8357136250   0.2653687000   0.0185049605   0.5766078830
   0.1219318211 189.0340881348  -0.0000000023   0.6920781732   0.0230682362   0.7491051555  19.4889545441   1.0038042068 111.3873062134   2.3211603165   0.2216197252  -0.2216197252  -0.0154826008  -0.2371023297   0.2715964019   0.2715964019   0.0005256000   0.2721219957   0.5540206432  -0.0154789481  -0.0005261778   0.5547603965   0.1232200116 188.3899841309   0.2216197252  -0.0041084485   0.0055304356   0.4530785978   0.4558832049   0.8465930223   0.2715964019   0.0215295590   0.5782573819
   0.1245205998 187.7397003174  -0.0000000019   0.6937434077   0.0236869976   0.7531504631  19.4689140320   1.0086828470 111.3737030029   2.3280587196   0.2263889164  -0.2263889164  -0.0158927161  -0.2422816306   0.2780235708   0.2780235708   0.0005609121   0.2785844803   0.5747780800  -0.0158980750  -0.0005602275   0.5738830566   0.1258211881 187.0894165039   0.2263889164  -0.0048306081   0.0053754132   0.4539209902   0.4609725475   0.8576645255   0.2780235708   0.0244650543   0.5848915577
   0.1271340251 186.4329833984  -0.0000000017   0.6954830289   0.0242909286   0.7572842240  19.4481468201   1.0135575533 111.3590393066   2.3353221416   0.2311858684  -0.2311858684  -0.0163015332  -0.2474873960   0.2848180234   0.2848180234   0.0006037590   0.2854217887   0.6012553573  -0.0163066760  -0.0006026683   0.5999799967   0.1284468770 185.7765655518   0.2311858684  -0.0054434040   0.0051913019   0.4547226429   0.4660252035   0.8689433336   0.2848180234   0.0264743771   0.5972608924
   0.1297717690 185.1141204834  -0.0000000005   0.6972994208   0.0248760656   0.7614741921  19.4266471863   1.0183923244 111.3431167603   2.3431050777   0.2359981537  -0.2359981537  -0.0165689737  -0.2525671124   0.2920481265   0.2920481265   0.0006322638   0.2926803827   0.6167185307  -0.0165633932  -0.0006335107   0.6181427836   0.1310966611 184.4516754150   0.2359981537  -0.0059429700   0.0049815602   0.4554903507   0.4710359573   0.8804094791   0.2920481265   0.0243053213   0.6131675839
   0.1324334741 183.7832641602  -0.0000000002   0.6991937757   0.0254381709   0.7656857371  19.4045963287   1.0232455730 111.3262863159   2.3515033722   0.2408489734  -0.2408489734  -0.0168834142  -0.2577323914   0.2995103300   0.2995103300   0.0006405721   0.3001509011   0.6101978421  -0.0168886557  -0.0006420698   0.6114348769   0.1337702870 183.1148529053   0.2408489734  -0.0063348240   0.0047499081   0.4562399089   0.4760291278   0.8921189904   0.2995103300   0.0214532614   0.6293585300
   0.1351188123 182.4405975342  -0.0000000001   0.7011650801   0.0259728767   0.7698840499  19.3819274902   1.0281152725 111.3090820312   2.3609185219   0.2457493544  -0.2457493544  -0.0172230918  -0.2629724443   0.3069433272   0.3069433272   0.0006429864   0.3075863123   0.5977985263  -0.0172204841  -0.0006419510   0.5969262719   0.1364673376 181.7663269043   0.2457493544  -0.0066330181   0.0045001637   0.4569994211   0.4810464978   0.9041247964   0.3069433272   0.0212555416   0.6467465758
   0.1378273815 181.0863037109  -0.0000000006   0.7032105923   0.0264764968   0.7740370631  19.3586025238   1.0330153704 111.2916717529   2.3713650703   0.2507064641  -0.2507064641  -0.0175330434  -0.2682394981   0.3141166866   0.3141166866   0.0006536380   0.3147703111   0.5950925350  -0.0175352059  -0.0006509185   0.5925434828   0.1391874254 180.4062805176   0.2507064641  -0.0068616942   0.0042358073   0.4578058422   0.4861311018   0.9164869785   0.3141166866   0.0211568754   0.6676246524
   0.1405587792 179.7206115723   0.0000000012   0.7053277493   0.0269464571   0.7781218886  19.3346576691   1.0380069017 111.2738189697   2.3820123672   0.2557272315  -0.2557272315  -0.0178721268  -0.2735993564   0.3209663332   0.3209663332   0.0006726576   0.3216390014   0.5997431874  -0.0178759471  -0.0006736983   0.6005427241   0.1419301480 179.0349121094   0.2557272315  -0.0070507666   0.0039595282   0.4587075114   0.4913143516   0.9293714166   0.3209663332   0.0165546127   0.6917775273
   0.1433126330 178.3436889648   0.0000000007   0.7075118423   0.0273807831   0.7821234465  19.3100490570   1.0430731773 111.2552947998   2.3920395374   0.2608092129  -0.2608092129  -0.0181936398  -0.2790028453   0.3278881907   0.3278881907   0.0007122861   0.3286004663   0.6228191853  -0.0181842111  -0.0007122975   0.6231521964   0.1446951181 177.6524505615   0.2608092129  -0.0072318539   0.0036730373   0.4597558081   0.4965954423   0.9429102540   0.3278881907   0.0047678701   0.7138988972
   0.1460884809 176.9557647705   0.0000000008   0.7097601891   0.0277773198   0.7860332727  19.2847976685   1.0482686758 111.2355194092   2.4027385712   0.2659542263  -0.2659542263  -0.0184883140  -0.2844425440   0.3351331055   0.3351331055   0.0007460769   0.3358791769   0.6404803395  -0.0184890851  -0.0007476723   0.6418232322   0.1474818587 176.2590637207   0.2659542263  -0.0074309865   0.0033773826   0.4610054791   0.5019541383   0.9572927952   0.3351331055  -0.0106108300   0.7298805714
   0.1488859057 175.5570526123   0.0000000003   0.7120679617   0.0281336997   0.7898544073  19.2589378357   1.0535842180 111.2146453857   2.4137260914   0.2711550593  -0.2711550593  -0.0188153889  -0.2899704576   0.3424382210   0.3424382210   0.0007814607   0.3432196677   0.6577478051  -0.0188162681  -0.0007790152   0.6556589007   0.1502899677 174.8550262451   0.2711550593  -0.0076632481   0.0030733403   0.4625061154   0.5073790550   0.9726320505   0.3424382210  -0.0250953399   0.7443097234
   0.1517044455 174.1477813721   0.0000000007   0.7144329548   0.0284474995   0.7935991287  19.2324218750   1.0590301752 111.1926269531   2.4250652790   0.2764151394  -0.2764151394  -0.0190605000  -0.2954756320   0.3498434722   0.3498434722   0.0008220447   0.3506655097   0.6815209389  -0.0190539267  -0.0008232847   0.6827844381   0.1531189233 173.4405517578   0.2764151394  -0.0079327701   0.0027623009   0.4643025100   0.5128924847   0.9889827371   0.3498434722  -0.0405102670   0.7566885352
   0.1545435786 172.7282104492  -0.0000000003   0.7168540955   0.0287169013   0.7972860336  19.2053642273   1.0646514893 111.1692810059   2.4370098114   0.2817282677  -0.2817282677  -0.0193825793  -0.3011108339   0.3576223850   0.3576223850   0.0008592521   0.3584816456   0.6984651089  -0.0193912797  -0.0008593717   0.6982489824   0.1559682488 172.0158691406   0.2817282677  -0.0082353074   0.0024471413   0.4664291143   0.5185371637   1.0063087940   0.3576223850  -0.0546071678   0.7644314766
   0.1574028432 171.2985839844   0.0000000002   0.7193303108   0.0289412998   0.8009332418  19.1776542664   1.0704059601 111.1447143555   2.4498238564   0.2871012092  -0.2871012092  -0.0196391009  -0.3067403138   0.3656349182   0.3656349182   0.0008644116   0.3664993346   0.6912199855  -0.0196413677  -0.0008668703   0.6931061745   0.1588374227 170.5812835693   0.2871012092  -0.0085640410   0.0021329515   0.4689080715   0.5243401527   1.0244592428   0.3656349182  -0.0629406646   0.7724132538
   0.1602816731 169.8591766357  -0.0000000018   0.7218632102   0.0291224457   0.8045541048  19.1493854523   1.0763466358 111.1198272705   2.4631812572   0.2925331295  -0.2925331295  -0.0199153833  -0.3124485016   0.3736779094   0.3736779094   0.0008706177   0.3745485246   0.6844574809  -0.0199130718  -0.0008684832   0.6828587055   0.1617259234 169.1370239258   0.2925331295  -0.0089109456   0.0018266605   0.4717474580   0.5303032994   1.0433334112   0.3736779094  -0.0673510060   0.7881336808
   0.1631795615 168.4102172852  -0.0000000012   0.7244529724   0.0292655155   0.8081620932  19.1205291748   1.0824177265 111.0946044922   2.4775700569   0.2980163097  -0.2980163097  -0.0202389583  -0.3182552755   0.3816765845   0.3816765845   0.0008641348   0.3825407326   0.6667574048  -0.0202338919  -0.0008629491   0.6660093665   0.1646331996 167.6833953857   0.2980163097  -0.0092698261   0.0015356669   0.4749380648   0.5364449620   1.0628756285   0.3816765845  -0.0714806244   0.8084360361
   0.1660959572 166.9520111084  -0.0000000023   0.7271002531   0.0293788351   0.8117725849  19.0910167694   1.0886534452 111.0693969727   2.4916045666   0.3035604954  -0.3035604954  -0.0204479173  -0.3240084052   0.3895211518   0.3895211518   0.0008559905   0.3903771341   0.6524753571  -0.0204521306  -0.0008572239   0.6532809138   0.1675587147 166.2206420898   0.3035604954  -0.0096351812   0.0012660598   0.4784563184   0.5428122878   1.0831235647   0.3895211518  -0.0755966008   0.8234476447
   0.1690303087 165.4848480225  -0.0000000016   0.7298054695   0.0294715390   0.8153939843  19.0610160828   1.0950502157 111.0442810059   2.5049643517   0.3091706634  -0.3091706634  -0.0206857473  -0.3298563957   0.3975204825   0.3975204825   0.0008780953   0.3983985782   0.6602967978  -0.0206848495  -0.0008778489   0.6601401567   0.1705019027 164.7490539551   0.3091706634  -0.0100008417   0.0010212819   0.4822622538   0.5494505763   1.1042257547   0.3975204825  -0.0750199184   0.8425074220
   0.1719820052 164.0090026855  -0.0000000027   0.7325677276   0.0295516625   0.8190477490  19.0304870605   1.1016203165 111.0183639526   2.5187973976   0.3148386478  -0.3148386478  -0.0209673010  -0.3358059525   0.4058648348   0.4058648348   0.0009051378   0.4067699611   0.6697440147  -0.0209651291  -0.0009067020   0.6709707975   0.1734621078 163.2689514160   0.3148386478  -0.0103607876   0.0008022456   0.4863011241   0.5564101934   1.1262648106   0.4058648348  -0.0720719472   0.8723356724
   0.1749504656 162.5247650146  -0.0000000013   0.7353848815   0.0296239331   0.8227592707  18.9993667603   1.1083247662 110.9914932251   2.5328009129   0.3205589056  -0.3205589056  -0.0211720783  -0.3417309821   0.4141426980   0.4141426980   0.0009308192   0.4150735140   0.6805965304  -0.0211802945  -0.0009293034   0.6792244911   0.1764388233 161.7805938721   0.3205589056  -0.0107110264   0.0006080280   0.4905130267   0.5637416244   1.1491864920   0.4141426980  -0.0668886527   0.9031546712
   0.1779350787 161.0324707031  -0.0000000014   0.7382548451   0.0296882521   0.8265449405  18.9677715302   1.1151424646 110.9637145996   2.5464775562   0.3263278604  -0.3263278604  -0.0213349238  -0.3476627767   0.4222406149   0.4222406149   0.0009427789   0.4231833816   0.6830348969  -0.0213250928  -0.0009426295   0.6832414865   0.1794313341 160.2843475342   0.3263278604  -0.0110537801   0.0004361559   0.4948446155   0.5714804530   1.1727411747   0.4222406149  -0.0547917411   0.9294639826
   0.1809351742 159.5324096680  -0.0000000004   0.7411741614   0.0297408178   0.8304232955  18.9357681274   1.1220920086 110.9354324341   2.5596480370   0.3321407139  -0.3321407139  -0.0215422064  -0.3536829352   0.4302603602   0.4302603602   0.0009421443   0.4312025011   0.6752241850  -0.0215415228  -0.0009427655   0.6756908894   0.1824390143 158.7804870605   0.3321407139  -0.0114009306   0.0002827858   0.4992606938   0.5796556473   1.1964975595   0.4302603602  -0.0374590196   0.9510141611
   0.1839501411 158.0249328613   0.0000000003   0.7441384196   0.0297736749   0.8344068527  18.9032936096   1.1291499138 110.9070205688   2.5737640858   0.3379852772  -0.3379852772  -0.0217584576  -0.3597437441   0.4382858872   0.4382858872   0.0009795361   0.4392654300   0.6943247318  -0.0217697471  -0.0009785607   0.6932736039   0.1854612678 157.2693634033   0.3379852772  -0.0117731560   0.0001436503   0.5037572980   0.5882667899   1.2198834419   0.4382858872  -0.0228259340   0.9676649570
   0.1869793236 156.5103454590   0.0000000020   0.7471454144   0.0297756735   0.8385037184  18.8703384399   1.1362760067 110.8773498535   2.5888605118   0.3438532948  -0.3438532948  -0.0219464041  -0.3657996953   0.4466532469   0.4466532469   0.0010379325   0.4476911724   0.7281794548  -0.0219414420  -0.0010392924   0.7292985320   0.1884973794 155.7513122559   0.3438532948  -0.0121896081   0.0000157816   0.5083652735   0.5972623229   1.2424658537   0.4466532469  -0.0141801639   0.9835218191
   0.1900220215 154.9889831543   0.0000000001   0.7501928806   0.0297330581   0.8427070975  18.8369503021   1.1434916258 110.8457717896   2.6042287350   0.3497533798  -0.3497533798  -0.0220664907  -0.3718198836   0.4552522004   0.4552522004   0.0010844758   0.4563366771   0.7551381588  -0.0220614988  -0.0010831861   0.7544108629   0.1915466636 154.2266540527   0.3497533798  -0.0126602314  -0.0001014338   0.5131425261   0.6065144539   1.2641096115   0.4552522004  -0.0082484512   1.0042579174
   0.1930775493 153.4612121582   0.0000000013   0.7532797456   0.0296324566   0.8470122814  18.8032379150   1.1508302689 110.8126373291   2.6197597980   0.3556933403  -0.3556933403  -0.0222364310  -0.3779297769   0.4634459019   0.4634459019   0.0011062861   0.4645521939   0.7636756897  -0.0222411379  -0.0011069885   0.7639990449   0.1946084350 152.6957702637   0.3556933403  -0.0131845418  -0.0002067713   0.5181545615   0.6158536673   1.2848957777   0.4634459019  -0.0080368891   1.0350866318
   0.1961452365 151.9273834229  -0.0000000003   0.7564045787   0.0294638816   0.8513912559  18.7691307068   1.1582496166 110.7786941528   2.6343252659   0.3616738915  -0.3616738915  -0.0224633999  -0.3841373026   0.4710188806   0.4710188806   0.0011091257   0.4721280038   0.7582528591  -0.0224566553  -0.0011070046   0.7570302486   0.1976820379 151.1589813232   0.3616738915  -0.0137573471  -0.0002989056   0.5234646797   0.6250766516   1.3049082756   0.4710188806  -0.0134748667   1.0699335337
   0.1992243826 150.3878021240   0.0000000001   0.7595638037   0.0292245485   0.8558285236  18.7345466614   1.1657330990 110.7445449829   2.6487698555   0.3676840663  -0.3676840663  -0.0226708092  -0.3903548717   0.4784196317   0.4784196317   0.0011082992   0.4795279205   0.7514254451  -0.0226723868  -0.0011093389   0.7520778775   0.2007667273 149.6166229248   0.3676840663  -0.0143792098  -0.0003780693   0.5291188359   0.6340795159   1.3242781162   0.4784196317  -0.0203562248   1.0972454548
   0.2023142278 148.8428802490   0.0000000019   0.7627558112   0.0289169140   0.8602938652  18.6995220184   1.1732690334 110.7103042603   2.6636238098   0.3737150133  -0.3737150133  -0.0228353012  -0.3965503275   0.4862025976   0.4862025976   0.0011218550   0.4873244464   0.7552369833  -0.0228433888  -0.0011235040   0.7560793757   0.2038617432 148.0691223145   0.3737150133  -0.0150576830  -0.0004462789   0.5351472497   0.6429029107   1.3432283401   0.4862025976  -0.0258754827   1.1156997681
   0.2054140568 147.2929687500   0.0000000009   0.7659779787   0.0285452809   0.8647763729  18.6641292572   1.1808679104 110.6755218506   2.6789331436   0.3797741234  -0.3797741234  -0.0229919776  -0.4027661085   0.4945084155   0.4945084155   0.0011412872   0.4956496954   0.7624306083  -0.0229861662  -0.0011401932   0.7618923187   0.2069663852 146.5167999268   0.3797741234  -0.0158022251  -0.0005065205   0.5415566564   0.6517430544   1.3621143103   0.4945084155  -0.0265761334   1.1316217184
   0.2085231245 145.7384338379   0.0000000015   0.7692272067   0.0281109679   0.8692759871  18.6283874512   1.1885352135 110.6400451660   2.6959538460   0.3858635724  -0.3858635724  -0.0231911913  -0.4090547562   0.5029984117   0.5029984117   0.0011534132   0.5041518211   0.7630607486  -0.0231905505  -0.0011529532   0.7627773881   0.2100798786 144.9600677490   0.3858635724  -0.0166083910  -0.0005622694   0.5483273268   0.6608182192   1.3812842369   0.5029984117  -0.0269222688   1.1482905149
   0.2116406858 144.1796569824   0.0000000025   0.7724974155   0.0276086517   0.8737877607  18.5922374725   1.1962559223 110.6040802002   2.7137846947   0.3919786215  -0.3919786215  -0.0234609209  -0.4154395461   0.5114434361   0.5114434361   0.0011830406   0.5126264691   0.7729462385  -0.0234607980  -0.0011830570   0.7729611397   0.2132014930 143.3992462158   0.3919786215  -0.0174508449  -0.0006176334   0.5554180741   0.6702030897   1.4008994102   0.5114434361  -0.0367004797   1.1646124125
   0.2147659808 142.6170196533   0.0000000008   0.7757837176   0.0270286519   0.8783177733  18.5555763245   1.2040040493 110.5671081543   2.7311625481   0.3981032073  -0.3981032073  -0.0237630866  -0.4218662977   0.5200581551   0.5200581551   0.0011908131   0.5212489963   0.7672105432  -0.0237652920  -0.0011920597   0.7679423690   0.2163304687 141.8347625732   0.3981032073  -0.0182879847  -0.0006777517   0.5627668500   0.6797927022   1.4209624529   0.5200581551  -0.0462310314   1.1852220297
   0.2178982496 141.0508728027   0.0000000020   0.7790790796   0.0263613947   0.8828701973  18.5183601379   1.2118023634 110.5298080444   2.7482089996   0.4042150378  -0.4042150378  -0.0240699667  -0.4282850027   0.5284370780   0.5284370780   0.0011955887   0.5296326876   0.7598983645  -0.0240700133  -0.0011944211   0.7591547370   0.2194660157 140.2669830322   0.4042150378  -0.0190733876  -0.0007487262   0.5702968240   0.6893385649   1.4413493872   0.5284370780  -0.0472464189   1.2070575953
   0.2210367024 139.4816436768   0.0000000004   0.7823776603   0.0256020688   0.8874385953  18.4805889130   1.2196210623 110.4922866821   2.7646205425   0.4103020430  -0.4103020430  -0.0243606735  -0.4346627295   0.5362681746   0.5362681746   0.0012234340   0.5374916196   0.7684984207  -0.0243554693  -0.0012247562   0.7694932818   0.2226074040 138.6963043213   0.4103020430  -0.0197700374  -0.0008363308   0.5779264569   0.6986020803   1.4618312120   0.5362681746  -0.0455381162   1.2285685539
   0.2241806090 137.9096984863   0.0000000014   0.7856725454   0.0247529093   0.8920218349  18.4422950745   1.2275296450 110.4538269043   2.7817106247   0.4163682759  -0.4163682759  -0.0246159453  -0.4409842193   0.5440322161   0.5440322161   0.0012568507   0.5452890396   0.7815380692  -0.0246258751  -0.0012567200   0.7811418176   0.2257538140 137.1230926514   0.4163682759  -0.0203549303  -0.0009430394   0.5855876207   0.7075303197   1.4820959568   0.5440322161  -0.0395498425   1.2571507692
   0.2273291051 136.3354492188   0.0000000004   0.7889582515   0.0238214117   0.8966150284  18.4035434723   1.2355377674 110.4142532349   2.8000140190   0.4224268198  -0.4224268198  -0.0249283854  -0.4473552108   0.5515972376   0.5515972376   0.0012824982   0.5528797507   0.7879922390  -0.0249285419  -0.0012831525   0.7883893847   0.2289044112 135.5477905273   0.4224268198  -0.0208112523  -0.0010653260   0.5932268500   0.7162351608   1.5018365383   0.5515972376  -0.0284163579   1.2829939127
   0.2304814458 134.7592773438  -0.0000000008   0.7922301888   0.0228183437   0.9011911750  18.3642520905   1.2436600924 110.3738250732   2.8186955452   0.4284877479  -0.4284877479  -0.0252886992  -0.4537764490   0.5587880611   0.5587880611   0.0012989658   0.5600870252   0.7877575755  -0.0252864007  -0.0012972219   0.7867714167   0.2320584804 133.9707641602   0.4284877479  -0.0211160146  -0.0011940749   0.6007961035   0.7248188257   1.5208572149   0.5587880611  -0.0207322612   1.2985132933
   0.2336368412 133.1815795898   0.0000000011   0.7954812646   0.0217579324   0.9057202935  18.3243541718   1.2518906593 110.3328323364   2.8376362324   0.4345493913  -0.4345493913  -0.0256788880  -0.4602282643   0.5658391714   0.5658391714   0.0013074721   0.5671466589   0.7820461392  -0.0256705191  -0.0013075758   0.7823631763   0.2352152020 132.3924102783   0.4345493913  -0.0212367866  -0.0013182187   0.6082482934   0.7332768440   1.5392036438   0.5658391714  -0.0216570646   1.3107951880
   0.2367945015 131.6027526855   0.0000000006   0.7987069488   0.0206583999   0.9101817608  18.2838115692   1.2602137327 110.2915496826   2.8565394878   0.4406108558  -0.4406108558  -0.0260619987  -0.4666728675   0.5730767846   0.5730767846   0.0013160129   0.5743927956   0.7764701843  -0.0260655303  -0.0013162227   0.7764889002   0.2383738011 130.8130950928   0.4406108558  -0.0211480577  -0.0014292037   0.6155412793   0.7415267825   1.5571800470   0.5730767846  -0.0312861912   1.3254778385
   0.2399536073 130.0231933594   0.0000000008   0.8019047379   0.0195397492   0.9145823717  18.2426452637   1.2685956955 110.2499771118   2.8758370876   0.4466696978  -0.4466696978  -0.0264612790  -0.4731309712   0.5808762312   0.5808762312   0.0013195840   0.5821958184   0.7669358850  -0.0264656469  -0.0013205050   0.7673445940   0.2415333986 129.2333068848   0.4466696978  -0.0208518803  -0.0015234032   0.6226543784   0.7495210171   1.5751465559   0.5808762312  -0.0411957838   1.3443093300
